BodyLength,CleanBodyLength,TitleLength,BodyWords,CleanBodyWords,TitleWords,ContainsCode,LinkCount,LinkLiveCount,ParagraphsCount,TagsCount,Y
317,310,59,52,52,10,False,0,0,1,2,HQ
899,867,75,116,116,12,False,1,0,4,3,HQ
238,155,55,43,43,11,True,0,0,3,1,LQ_CLOSE
2947,2863,42,678,678,7,False,2,0,0,3,LQ_EDIT
689,649,32,107,107,6,True,0,0,3,3,HQ
614,596,48,82,82,6,False,1,0,2,1,HQ
824,103,42,189,189,9,True,0,0,1,2,LQ_CLOSE
370,251,48,45,45,10,True,0,0,1,3,HQ
2603,1030,71,276,276,14,True,0,0,10,4,HQ
546,539,68,109,109,14,False,0,0,1,2,LQ_CLOSE
344,289,61,58,58,13,False,0,0,3,1,LQ_CLOSE
714,283,72,266,266,13,True,0,0,2,3,HQ
723,278,45,61,61,6,True,0,0,2,2,HQ
722,722,46,133,133,8,False,0,0,0,1,LQ_EDIT
1906,196,117,269,269,17,True,0,0,2,2,LQ_CLOSE
380,345,29,61,61,6,False,0,0,5,2,LQ_CLOSE
371,357,44,66,66,7,False,0,0,2,2,HQ
650,225,71,70,70,13,True,0,0,3,5,LQ_CLOSE
257,79,57,38,38,12,True,0,0,2,1,HQ
388,388,73,54,54,10,False,0,0,0,4,LQ_EDIT
581,574,48,115,115,9,False,0,0,1,3,HQ
1056,674,41,112,112,8,True,2,0,4,4,HQ
821,382,54,113,113,8,True,0,0,5,4,HQ
142,135,64,22,22,2,False,0,0,1,2,HQ
1941,263,115,222,222,17,True,0,0,2,2,HQ
446,233,36,72,72,7,True,0,0,1,2,LQ_CLOSE
229,209,54,28,28,11,True,0,0,1,2,HQ
494,116,59,75,75,11,True,0,0,1,4,LQ_CLOSE
2016,669,34,409,409,7,True,0,0,6,3,LQ_CLOSE
352,352,89,66,66,17,False,0,0,0,3,LQ_EDIT
1951,1591,48,256,256,9,True,0,0,6,3,HQ
1490,1474,61,363,363,10,False,0,0,0,4,LQ_EDIT
420,413,21,85,85,5,False,0,0,1,4,HQ
733,392,56,91,91,11,True,0,0,2,4,HQ
304,304,98,58,58,20,False,0,0,0,3,LQ_EDIT
369,369,47,68,68,8,False,0,0,0,2,LQ_EDIT
170,170,99,17,17,17,False,0,0,0,1,LQ_EDIT
779,339,24,216,216,4,True,0,0,5,4,HQ
695,390,46,84,84,6,True,0,0,3,2,HQ
633,442,34,73,73,4,True,0,0,4,2,HQ
585,131,73,63,63,10,True,0,0,5,3,HQ
637,594,47,59,59,7,False,2,0,5,2,HQ
703,689,39,119,119,6,False,0,0,2,1,HQ
899,825,76,149,149,13,True,0,0,5,2,LQ_CLOSE
324,292,18,38,38,3,False,1,0,4,3,HQ
3936,672,88,412,412,11,True,2,0,5,2,HQ
126,103,56,20,20,13,False,0,0,2,1,LQ_CLOSE
696,696,32,156,156,6,False,0,0,0,5,LQ_EDIT
365,347,64,41,41,11,False,1,0,2,2,HQ
1583,818,38,218,218,6,True,1,0,6,3,HQ
1866,682,50,353,353,8,True,0,0,3,3,HQ
1005,896,32,52,52,6,False,2,0,3,2,HQ
1795,477,60,396,396,10,True,1,0,5,1,HQ
2377,468,68,240,240,9,True,0,0,3,5,HQ
444,394,48,64,64,9,False,0,0,2,2,HQ
767,196,55,39,39,9,True,0,0,2,3,LQ_CLOSE
1116,1116,88,382,382,17,False,0,0,0,1,LQ_EDIT
985,400,29,140,140,5,True,0,0,3,2,HQ
885,648,47,119,119,6,True,1,0,4,5,HQ
578,512,43,81,81,5,True,0,0,4,2,HQ
1109,718,71,163,163,12,True,0,0,6,3,HQ
1494,785,45,246,246,6,True,0,0,9,4,HQ
257,243,26,44,44,4,False,0,0,2,2,HQ
2971,629,62,277,277,8,True,0,0,5,2,HQ
797,430,38,155,155,6,True,0,0,5,2,HQ
1386,265,64,106,106,5,True,1,0,1,2,HQ
582,140,33,154,154,6,True,0,0,1,2,LQ_CLOSE
3354,1014,38,523,523,6,True,0,0,7,3,HQ
1698,1698,29,236,236,6,False,0,0,0,4,LQ_EDIT
770,252,35,78,78,7,True,0,0,1,2,LQ_CLOSE
448,420,30,62,62,2,False,0,0,4,3,HQ
948,887,79,144,144,11,True,0,0,5,1,HQ
1433,1433,41,478,478,7,False,0,0,0,2,LQ_EDIT
1483,1390,48,183,183,8,False,2,0,7,5,LQ_CLOSE
1300,1298,33,260,260,5,False,0,0,0,3,LQ_EDIT
607,188,34,164,164,6,True,0,0,2,4,LQ_CLOSE
490,490,108,71,71,20,False,0,0,0,1,LQ_EDIT
193,172,44,34,34,11,False,0,0,3,1,LQ_CLOSE
844,780,63,102,102,9,False,1,0,5,2,HQ
405,231,57,42,42,10,True,0,0,5,3,HQ
388,388,137,158,158,25,False,0,0,0,4,LQ_EDIT
1283,1234,42,225,225,7,False,0,0,7,1,LQ_CLOSE
700,610,24,69,69,3,True,2,0,2,1,LQ_CLOSE
526,491,55,65,65,9,False,1,0,2,2,HQ
2652,2652,55,935,935,10,False,0,0,0,3,LQ_EDIT
1419,1203,104,213,213,18,True,0,0,9,2,HQ
11564,4580,101,1075,1075,18,True,13,0,33,5,HQ
2033,1094,36,237,237,4,True,1,0,6,5,HQ
331,324,37,66,66,7,False,0,0,1,5,LQ_CLOSE
1078,469,39,204,204,6,True,0,0,1,2,HQ
767,495,43,86,86,9,True,0,0,4,3,HQ
2677,1696,76,328,328,13,True,3,0,11,1,HQ
3151,1230,48,473,473,10,True,1,0,8,3,HQ
264,246,58,29,29,13,False,1,0,2,1,LQ_CLOSE
1298,151,79,222,222,13,True,0,0,2,3,HQ
161,147,47,20,20,8,False,0,0,2,4,LQ_CLOSE
712,712,127,162,162,24,False,0,0,0,4,LQ_EDIT
161,147,37,25,25,6,False,0,0,2,3,LQ_CLOSE
445,434,58,68,68,6,False,1,0,1,2,HQ
526,379,58,69,69,7,True,1,0,3,3,HQ
175,175,106,32,32,20,False,0,0,0,3,LQ_EDIT
501,483,42,79,79,6,False,1,0,2,4,LQ_CLOSE
582,316,47,128,128,9,True,0,0,3,3,LQ_CLOSE
407,185,39,50,50,5,True,0,0,4,1,HQ
1494,1494,90,576,576,17,False,0,0,0,1,LQ_EDIT
464,188,43,42,42,7,True,0,0,3,3,LQ_CLOSE
489,292,69,66,66,12,True,0,0,3,5,HQ
388,388,48,141,141,10,False,0,0,0,4,LQ_EDIT
494,494,88,76,76,16,False,0,0,0,4,LQ_EDIT
428,417,53,77,77,8,False,0,0,1,3,HQ
4575,4575,38,795,795,6,False,0,0,0,3,LQ_EDIT
782,62,97,59,59,10,True,0,0,3,2,HQ
665,163,36,93,93,6,True,0,0,1,3,LQ_CLOSE
280,259,55,49,49,12,False,0,0,3,3,HQ
7731,7731,79,656,656,11,False,0,0,0,4,LQ_EDIT
85,85,93,8,8,20,False,0,0,0,1,LQ_EDIT
1405,1397,52,203,203,8,False,0,0,0,4,LQ_EDIT
775,267,52,130,130,10,True,0,0,1,3,LQ_CLOSE
421,410,52,62,62,9,False,1,0,1,2,HQ
619,254,43,44,44,6,True,0,0,3,4,HQ
173,101,40,20,20,4,True,0,0,1,2,LQ_CLOSE
449,426,46,80,80,9,False,0,0,2,4,HQ
1463,1031,61,143,143,7,True,3,0,4,5,HQ
1112,299,91,387,387,18,True,0,0,6,3,LQ_CLOSE
497,490,57,96,96,11,False,0,0,1,3,HQ
1092,1071,56,198,198,10,False,0,0,3,2,LQ_CLOSE
731,403,62,127,127,10,True,1,0,4,5,HQ
1360,1360,31,385,385,6,False,0,0,0,3,LQ_EDIT
180,166,35,35,35,7,False,0,0,2,1,LQ_CLOSE
3093,3093,75,1605,1605,14,False,0,0,0,3,LQ_EDIT
258,251,104,41,41,18,False,0,0,1,1,LQ_CLOSE
2975,847,90,431,431,15,True,0,0,3,3,HQ
1076,307,77,139,139,12,True,0,0,4,3,HQ
1109,1064,41,136,136,8,True,0,0,2,2,LQ_CLOSE
220,174,43,29,29,8,True,0,0,1,1,LQ_CLOSE
589,137,63,189,189,6,True,0,0,1,1,LQ_CLOSE
544,229,52,84,84,8,True,0,0,3,1,HQ
1747,286,39,179,179,6,True,0,0,5,2,HQ
175,168,34,32,32,6,False,0,0,1,3,LQ_CLOSE
215,208,51,41,41,10,False,0,0,1,1,LQ_CLOSE
674,373,33,103,103,4,True,0,0,2,4,HQ
280,269,35,54,54,5,False,0,0,1,1,HQ
153,153,41,28,28,8,False,0,0,0,4,LQ_EDIT
349,304,71,35,35,13,True,1,0,4,3,HQ
412,288,61,61,61,10,True,0,0,3,2,LQ_CLOSE
1321,1321,42,349,349,8,False,0,0,0,3,LQ_EDIT
550,502,32,139,139,3,False,0,0,3,3,LQ_EDIT
347,296,36,31,31,3,True,1,0,3,4,HQ
646,585,49,87,87,8,True,0,0,5,5,HQ
1661,440,84,254,254,7,True,0,0,5,4,HQ
361,78,46,80,80,7,True,0,0,1,1,LQ_CLOSE
342,324,85,47,47,12,False,1,0,2,2,LQ_CLOSE
585,469,41,65,65,7,True,1,0,4,4,HQ
773,503,61,80,80,9,True,1,0,3,2,HQ
317,310,24,60,60,4,False,0,0,1,3,HQ
1849,236,42,646,646,7,True,0,0,2,4,LQ_CLOSE
490,283,30,63,63,7,True,0,0,4,3,LQ_CLOSE
518,502,46,163,163,9,False,0,0,0,1,LQ_EDIT
390,390,33,69,69,6,False,0,0,0,2,LQ_EDIT
469,155,39,53,53,7,True,0,0,4,2,HQ
3364,260,37,1041,1041,8,True,0,0,4,1,LQ_CLOSE
416,218,37,61,61,7,True,0,0,3,2,HQ
7362,7203,70,1423,1423,14,False,0,0,0,4,LQ_EDIT
449,342,65,31,31,7,True,1,0,3,5,HQ
1476,1337,55,127,127,8,False,0,0,7,4,HQ
673,146,47,199,199,9,True,0,0,2,2,LQ_CLOSE
796,796,63,29,29,10,False,0,0,0,4,LQ_EDIT
1627,1562,68,207,207,13,False,4,0,7,5,HQ
936,321,33,112,112,7,True,0,0,4,1,LQ_CLOSE
258,243,44,23,23,7,False,1,0,1,2,LQ_CLOSE
4893,4893,50,634,634,9,False,0,0,0,5,LQ_EDIT
1024,880,31,166,166,5,True,0,0,7,2,HQ
955,955,95,165,165,17,False,0,0,0,4,LQ_EDIT
384,41,80,31,31,12,True,0,0,1,1,LQ_CLOSE
958,958,34,338,338,6,False,0,0,0,2,LQ_EDIT
789,347,26,105,105,6,True,0,0,3,2,LQ_CLOSE
176,156,32,25,25,3,True,0,0,1,2,HQ
163,130,33,21,21,6,True,0,0,1,1,HQ
1955,650,73,270,270,14,True,0,0,7,3,HQ
928,344,46,250,250,11,True,0,0,2,3,LQ_CLOSE
475,218,100,65,65,16,True,1,0,1,2,LQ_CLOSE
295,274,54,53,53,9,False,0,0,3,5,LQ_CLOSE
1251,1251,67,554,554,13,False,0,0,0,5,LQ_EDIT
382,314,28,59,59,5,True,0,0,2,4,HQ
436,436,61,82,82,14,False,0,0,0,3,LQ_EDIT
375,347,42,58,58,8,False,0,0,4,5,LQ_CLOSE
416,388,63,65,65,12,False,0,0,4,1,HQ
2621,2621,44,858,858,8,False,0,0,0,1,LQ_EDIT
1193,656,48,248,248,7,True,0,0,5,4,HQ
2059,812,52,270,270,9,True,1,0,7,3,HQ
1150,312,61,129,129,9,True,0,0,4,3,HQ
483,130,24,87,87,5,True,0,0,2,4,LQ_CLOSE
240,229,73,23,23,14,False,1,0,1,1,LQ_CLOSE
618,71,37,116,116,6,True,0,0,2,1,LQ_CLOSE
1315,151,134,198,198,22,True,0,0,2,3,HQ
1213,1213,48,330,330,10,False,0,0,0,1,LQ_EDIT
1366,1366,23,325,325,3,False,0,0,0,1,LQ_EDIT
230,230,28,49,49,4,False,0,0,0,2,LQ_EDIT
1608,295,50,116,116,10,True,0,0,3,3,HQ
358,167,37,45,45,5,True,0,0,2,2,LQ_CLOSE
390,376,64,56,56,10,False,0,0,2,1,LQ_CLOSE
295,195,52,31,31,8,True,0,0,3,3,HQ
555,555,44,68,68,8,False,0,0,0,5,LQ_EDIT
862,370,22,91,91,4,True,0,0,5,4,HQ
434,182,52,52,52,8,True,0,0,2,1,LQ_CLOSE
242,242,106,52,52,17,False,0,0,0,3,LQ_EDIT
954,813,55,115,115,10,True,0,0,9,3,HQ
1028,650,30,134,134,6,True,0,0,6,3,HQ
237,227,46,36,36,7,False,0,0,2,2,LQ_CLOSE
674,274,32,93,93,5,True,0,0,2,3,HQ
561,561,73,111,111,13,False,0,0,0,2,LQ_EDIT
477,216,78,63,63,17,True,0,0,2,3,HQ
290,290,42,111,111,9,False,0,0,0,1,LQ_EDIT
239,221,126,23,23,18,False,1,0,2,2,LQ_CLOSE
304,304,51,67,67,11,False,0,0,0,3,LQ_EDIT
773,308,22,125,125,4,True,1,0,5,4,LQ_CLOSE
669,601,68,72,72,12,False,1,0,2,3,LQ_CLOSE
808,163,42,194,194,8,True,0,0,2,2,LQ_CLOSE
3227,1455,76,467,467,11,True,0,0,5,3,HQ
1292,1116,51,136,136,10,True,3,0,4,3,HQ
1278,922,75,222,222,10,True,0,0,5,3,HQ
145,131,51,23,23,6,False,0,0,2,4,LQ_CLOSE
734,334,46,89,89,7,True,0,0,3,2,HQ
280,280,79,57,57,14,False,0,0,0,2,LQ_EDIT
567,235,53,225,225,8,True,0,0,2,2,HQ
2097,957,39,336,336,5,True,1,0,7,5,HQ
945,786,60,88,88,10,True,3,0,5,1,HQ
4830,2085,48,609,609,7,True,1,0,14,5,HQ
486,128,45,50,50,8,True,0,0,2,3,HQ
344,333,70,43,43,13,False,1,0,1,5,LQ_CLOSE
1565,444,27,346,346,4,True,0,0,2,2,LQ_CLOSE
182,94,51,19,19,12,True,0,0,2,2,HQ
984,618,36,122,122,8,True,1,0,6,5,HQ
3847,604,42,593,593,6,True,0,0,6,3,HQ
539,146,69,60,60,11,True,0,0,2,2,HQ
606,378,46,63,63,9,True,1,0,5,3,HQ
1769,1759,41,472,472,7,False,0,0,0,1,LQ_EDIT
4280,745,53,1036,1036,8,True,0,0,2,3,LQ_CLOSE
843,843,98,155,155,20,False,0,0,0,2,LQ_EDIT
945,370,40,184,184,8,True,0,0,4,3,HQ
240,100,54,19,19,11,False,0,0,4,3,LQ_CLOSE
2490,2373,45,453,453,7,False,0,0,3,2,LQ_EDIT
640,598,40,114,114,8,False,0,0,6,2,HQ
274,267,76,48,48,14,False,0,0,1,1,LQ_CLOSE
1586,419,63,199,199,10,True,0,0,7,5,HQ
1857,1849,47,828,828,8,False,0,0,0,2,LQ_EDIT
184,151,66,27,27,15,True,0,0,1,1,HQ
1388,1018,37,145,145,5,True,2,0,9,2,HQ
425,263,35,45,45,8,True,0,0,4,1,HQ
250,250,42,45,45,4,False,0,0,0,4,LQ_EDIT
1859,1851,27,218,218,4,False,0,0,0,2,LQ_EDIT
696,561,87,82,82,14,True,0,0,3,2,HQ
226,226,20,42,42,3,False,0,0,0,1,LQ_EDIT
612,576,84,67,67,13,False,2,0,4,3,HQ
510,492,82,77,77,14,False,1,0,2,2,HQ
1068,720,47,95,95,9,True,1,0,5,4,HQ
4293,460,118,420,420,10,True,0,0,4,4,HQ
290,290,43,46,46,6,False,0,0,0,3,LQ_EDIT
916,891,31,51,51,6,False,1,0,3,2,HQ
256,192,21,42,42,3,False,0,0,0,3,LQ_EDIT
549,284,32,72,72,6,True,0,0,3,2,LQ_CLOSE
921,893,67,161,161,12,False,0,0,4,3,LQ_CLOSE
1137,1137,37,280,280,7,False,0,0,0,3,LQ_EDIT
280,280,36,51,51,7,False,0,0,0,4,LQ_EDIT
467,328,28,58,58,3,True,0,0,3,3,HQ
1365,295,30,550,550,5,True,1,0,2,2,LQ_CLOSE
554,547,40,91,91,5,False,0,0,1,2,HQ
764,80,42,42,42,6,True,0,0,1,2,HQ
601,531,91,70,70,17,True,1,0,2,5,HQ
2450,855,97,294,294,17,True,0,0,6,3,HQ
1951,133,39,185,185,8,True,0,0,4,2,HQ
405,384,49,63,63,12,False,0,0,3,5,HQ
359,359,54,76,76,7,False,0,0,0,3,LQ_EDIT
307,247,74,48,48,14,False,0,0,5,4,LQ_CLOSE
1018,788,38,139,139,5,True,1,0,3,3,HQ
434,400,49,69,69,9,True,0,0,3,2,HQ
312,218,33,31,31,6,True,0,0,4,2,LQ_CLOSE
617,533,114,62,62,14,True,1,0,4,3,HQ
463,144,40,114,114,8,True,0,0,2,3,LQ_CLOSE
948,948,48,148,148,9,False,0,0,0,3,LQ_EDIT
179,172,60,28,28,8,False,0,0,1,2,LQ_CLOSE
1751,913,42,264,264,6,True,0,0,6,1,LQ_CLOSE
475,464,133,75,75,19,False,1,0,1,3,HQ
1353,450,47,158,158,7,True,0,0,5,3,LQ_CLOSE
170,163,46,27,27,8,False,0,0,1,4,HQ
902,867,65,164,164,12,False,0,0,5,5,LQ_CLOSE
183,183,38,80,80,8,False,0,0,0,2,LQ_EDIT
78,78,47,13,13,8,False,0,0,0,3,LQ_EDIT
474,474,31,140,140,7,False,0,0,0,2,LQ_EDIT
939,820,44,94,94,5,True,0,0,5,4,HQ
1801,360,59,282,282,8,True,0,0,4,3,HQ
715,659,53,93,93,11,False,1,0,5,1,HQ
1766,846,37,362,362,4,True,0,0,6,3,HQ
1365,503,45,151,151,7,True,0,0,8,2,HQ
527,349,46,88,88,8,True,0,0,3,2,LQ_CLOSE
261,221,32,37,37,7,True,0,0,2,4,HQ
549,402,34,98,98,7,True,0,0,4,1,LQ_CLOSE
1982,1894,63,362,362,13,True,0,0,3,2,LQ_CLOSE
634,276,48,94,94,7,True,0,0,3,1,LQ_CLOSE
355,355,49,62,62,6,False,0,0,0,5,LQ_EDIT
1349,1349,49,480,480,8,False,0,0,0,5,LQ_EDIT
121,114,55,18,18,7,False,0,0,1,1,LQ_CLOSE
2967,1204,43,321,321,6,True,1,0,10,5,HQ
315,315,86,41,41,12,False,0,0,0,1,LQ_EDIT
931,880,57,148,148,8,True,1,0,3,3,HQ
569,541,61,81,81,9,False,0,0,4,3,HQ
243,232,54,26,26,11,False,1,0,1,2,HQ
377,141,28,89,89,4,True,0,0,1,1,LQ_CLOSE
104,104,41,10,10,5,False,0,0,0,2,LQ_EDIT
452,208,35,62,62,7,True,0,0,2,4,HQ
186,179,66,41,41,12,False,0,0,1,2,LQ_CLOSE
729,458,96,159,159,19,True,0,0,3,2,LQ_CLOSE
347,347,40,64,64,5,False,0,0,0,3,LQ_EDIT
242,116,24,27,27,4,True,0,0,2,2,HQ
732,685,35,85,85,5,False,2,0,3,3,HQ
485,275,51,103,103,10,True,0,0,3,2,HQ
1135,732,78,87,87,9,True,3,0,6,3,HQ
248,248,110,35,35,11,False,0,0,0,5,LQ_EDIT
274,274,76,51,51,11,False,0,0,0,2,LQ_EDIT
231,231,66,34,34,11,False,0,0,0,1,LQ_EDIT
1344,1337,57,304,304,8,False,0,0,0,3,LQ_EDIT
1592,190,40,314,314,5,True,0,0,1,3,HQ
913,871,78,152,152,11,False,0,0,6,1,HQ
1178,1042,40,185,185,7,True,0,0,6,5,LQ_CLOSE
1168,73,29,506,506,6,True,0,0,2,1,LQ_CLOSE
277,270,31,48,48,6,False,0,0,1,1,HQ
542,524,26,84,84,3,False,1,0,2,2,HQ
1237,362,71,247,247,10,True,0,0,4,4,HQ
635,635,36,40,40,6,False,0,0,0,3,LQ_EDIT
793,135,41,181,181,7,True,0,0,1,1,LQ_CLOSE
894,827,62,107,107,11,True,2,0,4,4,HQ
260,246,53,37,37,9,False,0,0,2,2,HQ
853,655,42,102,102,6,True,0,0,6,3,HQ
704,290,31,115,115,5,True,0,0,3,5,HQ
1149,146,62,321,321,8,True,0,0,3,5,LQ_CLOSE
574,532,48,84,84,6,False,0,0,6,4,LQ_CLOSE
235,215,37,43,43,8,True,0,0,1,2,HQ
1035,1035,68,217,217,9,False,0,0,0,3,LQ_EDIT
497,487,51,83,83,12,False,0,0,0,1,LQ_EDIT
603,527,78,54,54,9,False,3,0,4,5,HQ
1585,672,84,335,335,16,True,0,0,4,5,LQ_CLOSE
2315,1080,79,262,262,8,True,1,0,12,2,HQ
3281,3281,55,426,426,11,False,0,0,0,1,LQ_EDIT
558,320,55,81,81,9,True,0,0,4,4,LQ_CLOSE
479,465,88,79,79,14,False,0,0,2,4,HQ
1259,615,69,243,243,9,True,0,0,4,3,HQ
1033,890,63,92,92,8,True,3,0,7,2,HQ
910,182,92,182,182,18,True,0,0,3,5,HQ
529,177,48,54,54,8,True,0,0,3,3,LQ_CLOSE
2163,473,41,446,446,7,True,0,0,3,2,LQ_CLOSE
1224,1135,39,176,176,7,False,1,0,6,3,HQ
1283,637,52,189,189,6,True,1,0,4,4,HQ
242,235,50,40,40,9,False,0,0,1,2,LQ_CLOSE
886,886,40,184,184,8,False,0,0,0,3,LQ_EDIT
739,739,109,111,111,22,False,0,0,0,4,LQ_EDIT
371,357,63,52,52,11,False,0,0,2,1,LQ_CLOSE
462,227,32,68,68,6,True,0,0,2,3,HQ
2560,1191,51,478,478,10,True,1,0,14,3,HQ
515,467,37,83,83,5,False,0,0,4,5,LQ_CLOSE
255,228,72,39,39,13,True,0,0,2,1,HQ
1802,1766,43,299,299,8,False,0,0,0,2,LQ_EDIT
323,323,63,44,44,9,False,0,0,0,2,LQ_EDIT
1851,326,44,356,356,6,True,0,0,5,3,LQ_CLOSE
684,282,33,64,64,5,True,0,0,4,2,HQ
261,261,40,53,53,9,False,0,0,0,2,LQ_EDIT
218,197,40,35,35,9,False,0,0,3,4,LQ_CLOSE
735,307,41,135,135,10,True,0,0,2,2,HQ
1594,738,87,151,151,15,True,1,0,9,2,HQ
1539,1539,61,247,247,11,False,0,0,0,1,LQ_EDIT
1162,1162,43,211,211,7,False,0,0,0,4,LQ_EDIT
303,128,76,29,29,7,True,0,0,2,1,HQ
301,294,57,56,56,8,False,0,0,1,4,LQ_CLOSE
426,255,76,55,55,12,True,0,0,2,3,HQ
553,347,50,61,61,9,True,1,0,3,2,HQ
1131,1131,20,281,281,3,False,0,0,0,2,LQ_EDIT
489,187,73,87,87,13,True,0,0,2,3,HQ
689,356,47,83,83,7,True,0,0,5,3,HQ
110,90,59,20,20,12,True,0,0,1,1,HQ
169,162,77,33,33,14,False,0,0,1,1,LQ_CLOSE
321,321,44,51,51,8,False,0,0,0,2,LQ_EDIT
1170,142,50,272,272,11,True,0,0,2,2,HQ
149,142,46,24,24,9,False,0,0,1,1,LQ_CLOSE
2390,2390,149,914,914,30,False,0,0,0,4,LQ_EDIT
2001,1841,43,328,328,7,True,0,0,8,5,LQ_CLOSE
1188,1108,48,146,146,9,False,2,0,9,3,HQ
336,325,25,36,36,3,False,1,0,1,1,LQ_CLOSE
168,161,44,33,33,9,False,0,0,1,4,HQ
264,197,43,24,24,8,True,0,0,4,1,HQ
786,650,41,95,95,8,True,1,0,4,1,HQ
364,337,52,61,61,7,True,0,0,2,1,HQ
477,466,49,73,73,8,False,1,0,1,2,HQ
4991,620,75,554,554,11,True,0,0,7,5,HQ
882,882,48,139,139,5,False,0,0,0,3,LQ_EDIT
1104,699,48,139,139,8,True,0,0,4,4,HQ
209,182,42,23,23,3,False,0,0,0,1,HQ
267,239,33,42,42,5,False,0,0,4,3,LQ_CLOSE
164,157,36,30,30,6,False,0,0,1,2,LQ_CLOSE
233,215,47,21,21,7,False,1,0,2,3,HQ
401,383,45,64,64,10,False,1,0,2,3,LQ_CLOSE
244,229,22,34,34,4,False,0,0,1,3,HQ
5908,831,58,1080,1080,11,True,0,0,6,5,HQ
3506,882,85,322,322,12,True,3,0,5,4,HQ
478,464,35,82,82,4,False,0,0,2,3,HQ
652,414,32,117,117,4,True,0,0,3,3,LQ_CLOSE
274,171,30,32,32,5,True,0,0,1,5,HQ
1407,1407,39,319,319,7,False,0,0,0,1,LQ_EDIT
1446,271,36,448,448,7,True,0,0,4,1,LQ_CLOSE
1954,1443,51,259,259,6,True,1,0,8,5,HQ
512,512,35,85,85,7,False,0,0,0,2,LQ_EDIT
751,534,71,102,102,14,True,0,0,7,5,LQ_CLOSE
1622,1568,22,594,594,5,False,0,0,0,1,LQ_EDIT
4671,557,49,1326,1326,9,True,0,0,6,3,LQ_CLOSE
149,149,56,19,19,10,False,0,0,0,3,LQ_EDIT
2003,1935,22,273,273,5,False,3,0,8,3,HQ
1155,1099,49,150,150,8,True,2,0,5,4,HQ
1185,652,56,117,117,8,True,0,0,2,5,HQ
1067,778,26,158,158,3,True,0,0,3,2,HQ
194,161,80,26,26,8,True,0,0,1,3,HQ
916,527,55,113,113,7,True,0,0,2,3,HQ
326,326,78,61,61,14,False,0,0,0,1,LQ_EDIT
540,238,67,61,61,9,True,0,0,3,2,HQ
271,264,38,50,50,7,False,0,0,1,2,HQ
1831,812,62,277,277,10,True,0,0,6,5,HQ
257,257,37,56,56,6,False,0,0,0,2,LQ_EDIT
562,562,71,107,107,15,False,0,0,0,4,LQ_EDIT
615,591,39,71,71,7,False,0,0,0,2,LQ_EDIT
176,162,72,33,33,14,False,0,0,2,3,LQ_CLOSE
1453,249,71,141,141,11,True,0,0,3,3,LQ_CLOSE
1079,693,81,103,103,10,True,0,0,6,2,HQ
298,240,33,35,35,6,False,0,0,2,1,LQ_CLOSE
188,156,49,30,30,8,False,0,0,1,5,LQ_CLOSE
612,593,40,62,62,5,False,3,0,1,4,HQ
132,125,43,20,20,9,False,0,0,1,1,LQ_CLOSE
2121,2121,30,567,567,5,False,0,0,0,4,LQ_EDIT
1833,1671,61,406,406,10,False,0,0,0,3,LQ_EDIT
498,112,48,57,57,6,True,0,0,2,2,LQ_CLOSE
398,377,57,69,69,10,False,0,0,3,5,HQ
677,579,38,102,102,5,True,0,0,1,2,HQ
1442,668,31,196,196,5,True,0,0,8,1,HQ
972,427,41,97,97,7,True,0,0,3,4,HQ
734,699,52,122,122,10,False,0,0,5,2,HQ
1928,253,45,350,350,8,True,0,0,3,3,HQ
346,321,39,53,53,9,False,1,0,3,2,LQ_CLOSE
1028,290,43,245,245,9,True,0,0,4,2,HQ
393,92,41,164,164,8,True,0,0,2,2,LQ_CLOSE
2938,2761,51,261,261,10,True,11,0,5,4,HQ
6000,1692,38,2013,2013,7,True,0,0,6,1,LQ_CLOSE
358,351,23,68,68,5,False,0,0,1,5,LQ_CLOSE
569,311,19,134,134,3,True,0,0,1,3,LQ_CLOSE
192,178,53,35,35,8,False,0,0,2,3,LQ_CLOSE
1768,660,62,326,326,11,True,0,0,4,2,HQ
651,651,40,167,167,8,False,0,0,0,4,LQ_EDIT
477,405,61,81,81,11,True,0,0,1,3,HQ
341,295,47,43,43,7,True,0,0,1,4,HQ
541,137,43,52,52,6,True,0,0,4,3,LQ_CLOSE
383,369,41,64,64,6,False,0,0,2,2,LQ_CLOSE
149,135,38,27,27,8,False,0,0,2,1,HQ
462,147,66,93,93,12,True,0,0,2,2,LQ_CLOSE
4918,350,50,1373,1373,6,True,0,0,4,3,HQ
1489,431,60,245,245,8,True,0,0,3,3,HQ
6031,652,51,2027,2027,7,True,0,0,6,3,HQ
1083,561,38,126,126,5,True,0,0,5,2,HQ
732,711,59,141,141,11,False,0,0,3,4,LQ_CLOSE
644,626,43,83,83,5,False,1,0,2,5,LQ_CLOSE
7884,7884,56,1941,1941,9,False,0,0,0,1,LQ_EDIT
747,690,39,94,94,9,False,2,0,7,3,LQ_CLOSE
933,266,41,189,189,9,True,0,0,5,2,HQ
203,196,65,41,41,13,False,0,0,1,2,LQ_CLOSE
5557,5454,76,775,775,14,False,0,0,0,4,LQ_EDIT
309,285,60,50,50,10,False,0,0,1,2,HQ
385,46,83,82,82,13,True,0,0,2,2,LQ_CLOSE
1474,1303,47,219,219,8,True,0,0,6,2,HQ
176,176,52,26,26,11,False,0,0,0,3,LQ_EDIT
667,268,67,90,90,11,True,0,0,5,2,HQ
